nombre_embalse	fecha	hora	cota
POLCURA	2022-01-03	12	735,11
RALCO	2022-01-03	12	720,38
RAPEL	2022-01-03	12	104,0
ANGOSTURA	2022-01-03	13	316,5
CHAPO	2022-01-03	13	235,43
COLBUN	2022-01-03	13	429,82
INVERNADA	2022-01-03	13	1293,06
LAJA	2022-01-03	13	1319,18
MACHICURA	2022-01-03	13	256,22
MAULE	2022-01-03	13	2160,94
MELADO	2022-01-03	13	642,83
PANGUE	2022-01-03	13	509,55
POLCURA	2022-01-03	13	735,11
RALCO	2022-01-03	13	720,39
RAPEL	2022-01-03	13	104,0
ANGOSTURA	2022-01-03	14	316,51
CHAPO	2022-01-03	14	235,45
COLBUN	2022-01-03	14	429,82
INVERNADA	2022-01-03	14	1293,06
LAJA	2022-01-03	14	1319,18
MACHICURA	2022-01-03	14	256,22
MAULE	2022-01-03	14	2160,94
MELADO	2022-01-03	14	642,81
PANGUE	2022-01-03	14	509,54
POLCURA	2022-01-03	14	735,09
RALCO	2022-01-03	14	720,4
RAPEL	2022-01-03	14	104,0
ANGOSTURA	2022-01-03	15	316,52
CHAPO	2022-01-03	15	235,47
COLBUN	2022-01-03	15	429,82
INVERNADA	2022-01-03	15	1293,07
LAJA	2022-01-03	15	1319,18
MACHICURA	2022-01-03	15	256,26
MAULE	2022-01-03	15	2160,94
MELADO	2022-01-03	15	642,78
PANGUE	2022-01-03	15	509,54
POLCURA	2022-01-03	15	735,11
RALCO	2022-01-03	15	720,42
RAPEL	2022-01-03	15	104,0
ANGOSTURA	2022-01-03	16	316,53
CHAPO	2022-01-03	16	235,49
COLBUN	2022-01-03	16	429,82
INVERNADA	2022-01-03	16	1293,07
LAJA	2022-01-03	16	1319,18
MACHICURA	2022-01-03	16	256,27
MAULE	2022-01-03	16	2160,94
MELADO	2022-01-03	16	642,77
PANGUE	2022-01-03	16	509,53
POLCURA	2022-01-03	16	735,01
RALCO	2022-01-03	16	720,43
RAPEL	2022-01-03	16	104,0
ANGOSTURA	2022-01-03	17	316,53
CHAPO	2022-01-03	17	235,51
COLBUN	2022-01-03	17	429,81
INVERNADA	2022-01-03	17	1293,07
LAJA	2022-01-03	17	1319,18
MACHICURA	2022-01-03	17	256,26
MAULE	2022-01-03	17	2160,94
MELADO	2022-01-03	17	642,77
PANGUE	2022-01-03	17	509,53
POLCURA	2022-01-03	17	734,89
RALCO	2022-01-03	17	720,44
RAPEL	2022-01-03	17	104,0
ANGOSTURA	2022-01-03	18	316,53
CHAPO	2022-01-03	18	235,53
COLBUN	2022-01-03	18	429,81
INVERNADA	2022-01-03	18	1293,08
LAJA	2022-01-03	18	1319,18
MACHICURA	2022-01-03	18	256,24
MAULE	2022-01-03	18	2160,94
MELADO	2022-01-03	18	642,77
PANGUE	2022-01-03	18	509,52
POLCURA	2022-01-03	18	734,84
RALCO	2022-01-03	18	720,46
RAPEL	2022-01-03	18	104,0
ANGOSTURA	2022-01-03	19	316,53
CHAPO	2022-01-03	19	235,54
COLBUN	2022-01-03	19	429,81
INVERNADA	2022-01-03	19	1293,07
LAJA	2022-01-03	19	1319,18
MACHICURA	2022-01-03	19	256,2
MAULE	2022-01-03	19	2160,93
MELADO	2022-01-03	19	642,73
PANGUE	2022-01-03	19	509,48
POLCURA	2022-01-03	19	734,79
RALCO	2022-01-03	19	720,46
RAPEL	2022-01-03	19	104,0
ANGOSTURA	2022-01-03	20	316,54
CHAPO	2022-01-03	20	235,55
COLBUN	2022-01-03	20	429,81
INVERNADA	2022-01-03	20	1293,06
LAJA	2022-01-03	20	1319,18
MACHICURA	2022-01-03	20	256,16
MAULE	2022-01-03	20	2160,92
MELADO	2022-01-03	20	642,55
PANGUE	2022-01-03	20	509,44
POLCURA	2022-01-03	20	734,81
RALCO	2022-01-03	20	720,48
RAPEL	2022-01-03	20	104,0
ANGOSTURA	2022-01-03	21	316,55
CHAPO	2022-01-03	21	235,57
COLBUN	2022-01-03	21	429,82
INVERNADA	2022-01-03	21	1293,04
LAJA	2022-01-03	21	1319,18
MACHICURA	2022-01-03	21	256,23
MAULE	2022-01-03	21	2160,91
MELADO	2022-01-03	21	642,4
PANGUE	2022-01-03	21	509,45
POLCURA	2022-01-03	21	734,8
RALCO	2022-01-03	21	720,49
RAPEL	2022-01-03	21	104,0
ANGOSTURA	2022-01-03	22	316,52
CHAPO	2022-01-03	22	235,58
COLBUN	2022-01-03	22	429,82
INVERNADA	2022-01-03	22	1293,02
LAJA	2022-01-03	22	1319,18
MACHICURA	2022-01-03	22	256,32
MAULE	2022-01-03	22	2160,9
MELADO	2022-01-03	22	642,22
PANGUE	2022-01-03	22	509,46
POLCURA	2022-01-03	22	734,82
RALCO	2022-01-03	22	720,48
RAPEL	2022-01-03	22	104,0
ANGOSTURA	2022-01-03	23	316,46
CHAPO	2022-01-03	23	235,59
COLBUN	2022-01-03	23	429,8
INVERNADA	2022-01-03	23	1293,0
LAJA	2022-01-03	23	1319,18
MACHICURA	2022-01-03	23	256,49
MAULE	2022-01-03	23	2160,91
MELADO	2022-01-03	23	642,1
PANGUE	2022-01-03	23	509,45
POLCURA	2022-01-03	23	734,8
RALCO	2022-01-03	23	720,5
RAPEL	2022-01-03	23	104,0
ANGOSTURA	2022-01-03	24	316,4
CHAPO	2022-01-03	24	235,59
COLBUN	2022-01-03	24	429,79
INVERNADA	2022-01-03	24	1292,98
LAJA	2022-01-03	24	1319,11
MACHICURA	2022-01-03	24	256,62
MAULE	2022-01-03	24	2160,9
MELADO	2022-01-03	24	641,99
PANGUE	2022-01-03	24	509,45
POLCURA	2022-01-03	24	734,72
RALCO	2022-01-03	24	720,51
RAPEL	2022-01-03	24	104,0
ANGOSTURA	2022-01-04	1	316,3
CHAPO	2022-01-04	1	235,6
COLBUN	2022-01-04	1	429,78
INVERNADA	2022-01-04	1	1292,97
LAJA	2022-01-04	1	1319,11
MACHICURA	2022-01-04	1	256,69
MAULE	2022-01-04	1	2160,9
MELADO	2022-01-04	1	641,89
PANGUE	2022-01-04	1	509,46
POLCURA	2022-01-04	1	734,61
RALCO	2022-01-04	1	720,51
RAPEL	2022-01-04	1	104,0
ANGOSTURA	2022-01-04	2	316,22
CHAPO	2022-01-04	2	235,6
COLBUN	2022-01-04	2	429,76
INVERNADA	2022-01-04	2	1292,96
LAJA	2022-01-04	2	1319,11
MACHICURA	2022-01-04	2	256,8
MAULE	2022-01-04	2	2160,9
MELADO	2022-01-04	2	641,88
PANGUE	2022-01-04	2	509,47
POLCURA	2022-01-04	2	734,6
RALCO	2022-01-04	2	720,51
RAPEL	2022-01-04	2	104,0
ANGOSTURA	2022-01-04	3	316,49
CHAPO	2022-01-04	3	235,61
COLBUN	2022-01-04	3	429,74
INVERNADA	2022-01-04	3	1292,95
LAJA	2022-01-04	3	1319,11
MACHICURA	2022-01-04	3	256,91
MAULE	2022-01-04	3	2160,9
MELADO	2022-01-04	3	641,9
PANGUE	2022-01-04	3	509,47
POLCURA	2022-01-04	3	734,54
RALCO	2022-01-04	3	720,52
RAPEL	2022-01-04	3	104,0
ANGOSTURA	2022-01-04	4	316,18
CHAPO	2022-01-04	4	235,62
COLBUN	2022-01-04	4	429,72
INVERNADA	2022-01-04	4	1292,94
LAJA	2022-01-04	4	1319,11
MACHICURA	2022-01-04	4	257,02
MAULE	2022-01-04	4	2160,9
MELADO	2022-01-04	4	641,92
PANGUE	2022-01-04	4	509,43
POLCURA	2022-01-04	4	734,52
RALCO	2022-01-04	4	720,53
RAPEL	2022-01-04	4	104,0
ANGOSTURA	2022-01-04	5	316,21
CHAPO	2022-01-04	5	235,63
COLBUN	2022-01-04	5	429,72
INVERNADA	2022-01-04	5	1292,92
LAJA	2022-01-04	5	1319,11
MACHICURA	2022-01-04	5	257,06
MAULE	2022-01-04	5	2160,88
MELADO	2022-01-04	5	641,93
PANGUE	2022-01-04	5	509,37
POLCURA	2022-01-04	5	734,56
RALCO	2022-01-04	5	720,56
RAPEL	2022-01-04	5	104,0
ANGOSTURA	2022-01-04	6	316,25
CHAPO	2022-01-04	6	235,64
COLBUN	2022-01-04	6	429,72
INVERNADA	2022-01-04	6	1292,9
LAJA	2022-01-04	6	1319,11
MACHICURA	2022-01-04	6	257,08
MAULE	2022-01-04	6	2160,89
MELADO	2022-01-04	6	641,97
PANGUE	2022-01-04	6	509,34
POLCURA	2022-01-04	6	734,63
RALCO	2022-01-04	6	720,57
RAPEL	2022-01-04	6	104,0
ANGOSTURA	2022-01-04	7	316,2
CHAPO	2022-01-04	7	235,65
COLBUN	2022-01-04	7	429,71
INVERNADA	2022-01-04	7	1292,87
LAJA	2022-01-04	7	1319,11
MACHICURA	2022-01-04	7	257,1
MAULE	2022-01-04	7	2160,89
MELADO	2022-01-04	7	641,89
PANGUE	2022-01-04	7	509,3
POLCURA	2022-01-04	7	734,66
RALCO	2022-01-04	7	720,59
RAPEL	2022-01-04	7	104,0
ANGOSTURA	2022-01-04	8	316,18
CHAPO	2022-01-04	8	235,65
COLBUN	2022-01-04	8	429,71
INVERNADA	2022-01-04	8	1292,87
LAJA	2022-01-04	8	1319,11
MACHICURA	2022-01-04	8	257,11
MAULE	2022-01-04	8	2160,89
MELADO	2022-01-04	8	641,86
PANGUE	2022-01-04	8	509,25
POLCURA	2022-01-04	8	734,64
RALCO	2022-01-04	8	720,59
RAPEL	2022-01-04	8	104,0
ANGOSTURA	2022-01-04	9	316,23
CHAPO	2022-01-04	9	235,66
COLBUN	2022-01-04	9	429,7
INVERNADA	2022-01-04	9	1292,88
LAJA	2022-01-04	9	1319,11
MACHICURA	2022-01-04	9	257,19
MAULE	2022-01-04	9	2160,89
MELADO	2022-01-04	9	641,99
PANGUE	2022-01-04	9	509,22
POLCURA	2022-01-04	9	734,45
RALCO	2022-01-04	9	720,61
RAPEL	2022-01-04	9	104,0
ANGOSTURA	2022-01-04	10	316,26
CHAPO	2022-01-04	10	235,66
COLBUN	2022-01-04	10	429,69
INVERNADA	2022-01-04	10	1292,88
LAJA	2022-01-04	10	1319,11
MACHICURA	2022-01-04	10	257,17
MAULE	2022-01-04	10	2160,89
MELADO	2022-01-04	10	642,12
PANGUE	2022-01-04	10	509,21
POLCURA	2022-01-04	10	734,48
RALCO	2022-01-04	10	720,62
RAPEL	2022-01-04	10	104,0
ANGOSTURA	2022-01-04	11	316,29
CHAPO	2022-01-04	11	235,66
COLBUN	2022-01-04	11	429,69
INVERNADA	2022-01-04	11	1292,89
LAJA	2022-01-04	11	1319,11
MACHICURA	2022-01-04	11	257,13
MAULE	2022-01-04	11	2160,89
MELADO	2022-01-04	11	642,22
PANGUE	2022-01-04	11	509,2
POLCURA	2022-01-04	11	734,38
RALCO	2022-01-04	11	720,64
RAPEL	2022-01-04	11	104,0
ANGOSTURA	2022-01-04	12	316,32
CHAPO	2022-01-04	12	235,66
COLBUN	2022-01-04	12	429,69
INVERNADA	2022-01-04	12	1292,89
LAJA	2022-01-04	12	1319,11
MACHICURA	2022-01-04	12	257,1
MAULE	2022-01-04	12	2160,89
MELADO	2022-01-04	12	642,32
PANGUE	2022-01-04	12	509,2
POLCURA	2022-01-04	12	734,31
RALCO	2022-01-04	12	720,65
RAPEL	2022-01-04	12	104,0
ANGOSTURA	2022-01-04	13	316,34
CHAPO	2022-01-04	13	235,67
COLBUN	2022-01-04	13	429,68
INVERNADA	2022-01-04	13	1292,89
LAJA	2022-01-04	13	1319,11
MACHICURA	2022-01-04	13	257,07
MAULE	2022-01-04	13	2160,88
MELADO	2022-01-04	13	642,42
PANGUE	2022-01-04	13	509,19
POLCURA	2022-01-04	13	734,25
RALCO	2022-01-04	13	720,65
RAPEL	2022-01-04	13	104,0
ANGOSTURA	2022-01-04	14	316,35
CHAPO	2022-01-04	14	235,69
COLBUN	2022-01-04	14	429,68
INVERNADA	2022-01-04	14	1292,89
LAJA	2022-01-04	14	1319,11
MACHICURA	2022-01-04	14	257,04
MAULE	2022-01-04	14	2160,87
MELADO	2022-01-04	14	642,41
PANGUE	2022-01-04	14	509,19
POLCURA	2022-01-04	14	734,22
RALCO	2022-01-04	14	720,67
RAPEL	2022-01-04	14	104,0
ANGOSTURA	2022-01-04	15	316,35
CHAPO	2022-01-04	15	235,7
COLBUN	2022-01-04	15	429,68
INVERNADA	2022-01-04	15	1292,9
LAJA	2022-01-04	15	1319,11
MACHICURA	2022-01-04	15	257,01
MAULE	2022-01-04	15	2160,87
MELADO	2022-01-04	15	642,4
PANGUE	2022-01-04	15	509,19
POLCURA	2022-01-04	15	734,19
RALCO	2022-01-04	15	720,68
RAPEL	2022-01-04	15	104,0
ANGOSTURA	2022-01-04	16	316,36
CHAPO	2022-01-04	16	235,7
COLBUN	2022-01-04	16	429,68
INVERNADA	2022-01-04	16	1292,9
LAJA	2022-01-04	16	1319,11
MACHICURA	2022-01-04	16	256,97
MAULE	2022-01-04	16	2160,87
MELADO	2022-01-04	16	642,39
PANGUE	2022-01-04	16	509,18
POLCURA	2022-01-04	16	734,23
RALCO	2022-01-04	16	720,7
RAPEL	2022-01-04	16	104,0
ANGOSTURA	2022-01-04	17	316,37
CHAPO	2022-01-04	17	235,7
COLBUN	2022-01-04	17	429,68
INVERNADA	2022-01-04	17	1292,93
LAJA	2022-01-04	17	1319,11
MACHICURA	2022-01-04	17	256,93
MAULE	2022-01-04	17	2160,87
MELADO	2022-01-04	17	642,43
PANGUE	2022-01-04	17	509,18
POLCURA	2022-01-04	17	734,22
RALCO	2022-01-04	17	720,71
RAPEL	2022-01-04	17	104,0
ANGOSTURA	2022-01-04	18	316,37
CHAPO	2022-01-04	18	235,7
COLBUN	2022-01-04	18	429,69
INVERNADA	2022-01-04	18	1292,9
LAJA	2022-01-04	18	1319,11
MACHICURA	2022-01-04	18	256,88
MAULE	2022-01-04	18	2160,87
MELADO	2022-01-04	18	642,45
PANGUE	2022-01-04	18	509,18
POLCURA	2022-01-04	18	734,16
RALCO	2022-01-04	18	720,71
RAPEL	2022-01-04	18	104,0
ANGOSTURA	2022-01-04	19	316,37
CHAPO	2022-01-04	19	235,71
COLBUN	2022-01-04	19	429,69
INVERNADA	2022-01-04	19	1292,89
LAJA	2022-01-04	19	1319,11
MACHICURA	2022-01-04	19	256,84
MAULE	2022-01-04	19	2160,87
MELADO	2022-01-04	19	642,45
PANGUE	2022-01-04	19	509,14
POLCURA	2022-01-04	19	734,14
RALCO	2022-01-04	19	720,73
RAPEL	2022-01-04	19	104,0
ANGOSTURA	2022-01-04	20	316,37
CHAPO	2022-01-04	20	235,71
COLBUN	2022-01-04	20	429,69
INVERNADA	2022-01-04	20	1292,88
LAJA	2022-01-04	20	1319,11
MACHICURA	2022-01-04	20	256,8
MAULE	2022-01-04	20	2160,87
MELADO	2022-01-04	20	642,42
PANGUE	2022-01-04	20	509,14
POLCURA	2022-01-04	20	734,21
RALCO	2022-01-04	20	720,73
RAPEL	2022-01-04	20	104,0
ANGOSTURA	2022-01-04	21	316,38
CHAPO	2022-01-04	21	235,71
COLBUN	2022-01-04	21	429,69
INVERNADA	2022-01-04	21	1292,87
LAJA	2022-01-04	21	1319,11
MACHICURA	2022-01-04	21	256,81
MAULE	2022-01-04	21	2160,87
MELADO	2022-01-04	21	642,4
PANGUE	2022-01-04	21	509,17
POLCURA	2022-01-04	21	734,28
RALCO	2022-01-04	21	720,73
RAPEL	2022-01-04	21	104,0
ANGOSTURA	2022-01-04	22	316,41
CHAPO	2022-01-04	22	235,71
COLBUN	2022-01-04	22	429,69
INVERNADA	2022-01-04	22	1292,87
LAJA	2022-01-04	22	1319,11
MACHICURA	2022-01-04	22	256,82
MAULE	2022-01-04	22	2160,87
MELADO	2022-01-04	22	642,33
PANGUE	2022-01-04	22	509,2
POLCURA	2022-01-04	22	734,34
RALCO	2022-01-04	22	720,73
RAPEL	2022-01-04	22	104,0
ANGOSTURA	2022-01-04	23	316,45
CHAPO	2022-01-04	23	235,72
COLBUN	2022-01-04	23	429,69
INVERNADA	2022-01-04	23	1292,88
LAJA	2022-01-04	23	1319,11
MACHICURA	2022-01-04	23	256,82
MAULE	2022-01-04	23	2160,86
MELADO	2022-01-04	23	642,21
PANGUE	2022-01-04	23	509,22
POLCURA	2022-01-04	23	734,4
RALCO	2022-01-04	23	720,73
RAPEL	2022-01-04	23	103,99
ANGOSTURA	2022-01-04	24	316,47
CHAPO	2022-01-04	24	235,72
COLBUN	2022-01-04	24	429,7
INVERNADA	2022-01-04	24	1292,88
LAJA	2022-01-04	24	1319,07
MACHICURA	2022-01-04	24	256,83
MAULE	2022-01-04	24	2160,86
MELADO	2022-01-04	24	642,05
PANGUE	2022-01-04	24	509,25
POLCURA	2022-01-04	24	734,59
RALCO	2022-01-04	24	720,73
RAPEL	2022-01-04	24	103,99
ANGOSTURA	2022-01-05	1	316,43
CHAPO	2022-01-05	1	235,72
COLBUN	2022-01-05	1	429,7
INVERNADA	2022-01-05	1	1292,88
LAJA	2022-01-05	1	1319,07
MACHICURA	2022-01-05	1	256,83
MAULE	2022-01-05	1	2160,86
MELADO	2022-01-05	1	641,99
PANGUE	2022-01-05	1	509,28
POLCURA	2022-01-05	1	734,65
RALCO	2022-01-05	1	720,73
RAPEL	2022-01-05	1	103,99
ANGOSTURA	2022-01-05	2	316,46
CHAPO	2022-01-05	2	235,72
COLBUN	2022-01-05	2	429,7
INVERNADA	2022-01-05	2	1292,88
LAJA	2022-01-05	2	1319,07
MACHICURA	2022-01-05	2	256,84
MAULE	2022-01-05	2	2160,86
MELADO	2022-01-05	2	641,98
PANGUE	2022-01-05	2	509,23
POLCURA	2022-01-05	2	734,65
RALCO	2022-01-05	2	720,74
RAPEL	2022-01-05	2	103,99
ANGOSTURA	2022-01-05	3	316,49
CHAPO	2022-01-05	3	235,73
COLBUN	2022-01-05	3	429,7
INVERNADA	2022-01-05	3	1292,88
LAJA	2022-01-05	3	1319,07
MACHICURA	2022-01-05	3	256,84
MAULE	2022-01-05	3	2160,86
MELADO	2022-01-05	3	641,98
PANGUE	2022-01-05	3	509,19
POLCURA	2022-01-05	3	734,56
RALCO	2022-01-05	3	720,76
RAPEL	2022-01-05	3	103,99
ANGOSTURA	2022-01-05	4	316,52
CHAPO	2022-01-05	4	235,73
COLBUN	2022-01-05	4	429,7
INVERNADA	2022-01-05	4	1292,88
LAJA	2022-01-05	4	1319,07
MACHICURA	2022-01-05	4	256,81
MAULE	2022-01-05	4	2160,86
MELADO	2022-01-05	4	641,98
PANGUE	2022-01-05	4	509,14
POLCURA	2022-01-05	4	734,54
RALCO	2022-01-05	4	720,76
RAPEL	2022-01-05	4	103,99
ANGOSTURA	2022-01-05	5	316,55
CHAPO	2022-01-05	5	235,74
COLBUN	2022-01-05	5	429,7
INVERNADA	2022-01-05	5	1292,89
LAJA	2022-01-05	5	1319,07
MACHICURA	2022-01-05	5	256,75
MAULE	2022-01-05	5	2160,86
MELADO	2022-01-05	5	641,97
PANGUE	2022-01-05	5	509,1
POLCURA	2022-01-05	5	734,51
RALCO	2022-01-05	5	720,77
RAPEL	2022-01-05	5	103,99
ANGOSTURA	2022-01-05	6	316,58
CHAPO	2022-01-05	6	235,74
COLBUN	2022-01-05	6	429,7
INVERNADA	2022-01-05	6	1292,89
LAJA	2022-01-05	6	1319,07
MACHICURA	2022-01-05	6	256,7
MAULE	2022-01-05	6	2160,86
MELADO	2022-01-05	6	641,95
PANGUE	2022-01-05	6	509,05
POLCURA	2022-01-05	6	734,53
RALCO	2022-01-05	6	720,78
RAPEL	2022-01-05	6	103,99
ANGOSTURA	2022-01-05	7	316,6
CHAPO	2022-01-05	7	235,75
COLBUN	2022-01-05	7	429,7
INVERNADA	2022-01-05	7	1292,9
LAJA	2022-01-05	7	1319,07
MACHICURA	2022-01-05	7	256,71
MAULE	2022-01-05	7	2160,84
MELADO	2022-01-05	7	641,94
PANGUE	2022-01-05	7	509,02
POLCURA	2022-01-05	7	734,63
RALCO	2022-01-05	7	720,78
RAPEL	2022-01-05	7	103,99
ANGOSTURA	2022-01-05	8	316,63
CHAPO	2022-01-05	8	235,75
COLBUN	2022-01-05	8	429,69
INVERNADA	2022-01-05	8	1292,9
LAJA	2022-01-05	8	1319,07
MACHICURA	2022-01-05	8	256,68
MAULE	2022-01-05	8	2160,84
MELADO	2022-01-05	8	641,93
PANGUE	2022-01-05	8	508,98
POLCURA	2022-01-05	8	734,59
RALCO	2022-01-05	8	720,8
RAPEL	2022-01-05	8	103,99
ANGOSTURA	2022-01-05	9	316,66
CHAPO	2022-01-05	9	235,76
COLBUN	2022-01-05	9	429,69
INVERNADA	2022-01-05	9	1292,91
LAJA	2022-01-05	9	1319,07
MACHICURA	2022-01-05	9	256,68
MAULE	2022-01-05	9	2160,84
MELADO	2022-01-05	9	642,04
PANGUE	2022-01-05	9	508,94
POLCURA	2022-01-05	9	734,46
RALCO	2022-01-05	9	720,81
RAPEL	2022-01-05	9	103,99
ANGOSTURA	2022-01-05	10	316,68
CHAPO	2022-01-05	10	235,76
COLBUN	2022-01-05	10	429,68
INVERNADA	2022-01-05	10	1292,91
LAJA	2022-01-05	10	1319,07
MACHICURA	2022-01-05	10	256,7
MAULE	2022-01-05	10	2160,84
MELADO	2022-01-05	10	642,13
PANGUE	2022-01-05	10	508,93
POLCURA	2022-01-05	10	734,36
RALCO	2022-01-05	10	720,82
RAPEL	2022-01-05	10	103,99
ANGOSTURA	2022-01-05	11	316,71
CHAPO	2022-01-05	11	235,77
COLBUN	2022-01-05	11	429,68
INVERNADA	2022-01-05	11	1292,92
LAJA	2022-01-05	11	1319,07
MACHICURA	2022-01-05	11	256,72
MAULE	2022-01-05	11	2160,84
MELADO	2022-01-05	11	642,12
PANGUE	2022-01-05	11	508,92
POLCURA	2022-01-05	11	734,32
RALCO	2022-01-05	11	720,83
RAPEL	2022-01-05	11	103,99
ANGOSTURA	2022-01-05	12	316,73
CHAPO	2022-01-05	12	235,77
COLBUN	2022-01-05	12	429,68
INVERNADA	2022-01-05	12	1292,92
LAJA	2022-01-05	12	1319,07
MACHICURA	2022-01-05	12	256,73
MAULE	2022-01-05	12	2160,84
MELADO	2022-01-05	12	642,11
PANGUE	2022-01-05	12	508,92
POLCURA	2022-01-05	12	734,3
RALCO	2022-01-05	12	720,84
RAPEL	2022-01-05	12	103,99
ANGOSTURA	2022-01-05	13	316,73
CHAPO	2022-01-05	13	235,77
COLBUN	2022-01-05	13	429,67
INVERNADA	2022-01-05	13	1292,92
LAJA	2022-01-05	13	1319,07
MACHICURA	2022-01-05	13	256,76
MAULE	2022-01-05	13	2160,84
MELADO	2022-01-05	13	642,09
PANGUE	2022-01-05	13	508,92
POLCURA	2022-01-05	13	734,34
RALCO	2022-01-05	13	720,84
RAPEL	2022-01-05	13	103,99
ANGOSTURA	2022-01-05	14	316,73
CHAPO	2022-01-05	14	235,77
COLBUN	2022-01-05	14	429,67
INVERNADA	2022-01-05	14	1292,92
LAJA	2022-01-05	14	1319,07
MACHICURA	2022-01-05	14	256,78
MAULE	2022-01-05	14	2160,84
MELADO	2022-01-05	14	642,08
PANGUE	2022-01-05	14	508,92
POLCURA	2022-01-05	14	734,42
RALCO	2022-01-05	14	720,84
RAPEL	2022-01-05	14	103,99
ANGOSTURA	2022-01-05	15	316,73
CHAPO	2022-01-05	15	235,78
COLBUN	2022-01-05	15	429,66
INVERNADA	2022-01-05	15	1292,9
LAJA	2022-01-05	15	1319,07
MACHICURA	2022-01-05	15	256,8
MAULE	2022-01-05	15	2160,84
MELADO	2022-01-05	15	642,05
PANGUE	2022-01-05	15	508,9
POLCURA	2022-01-05	15	734,51
RALCO	2022-01-05	15	720,86
RAPEL	2022-01-05	15	103,99
ANGOSTURA	2022-01-05	16	316,72
CHAPO	2022-01-05	16	235,78
COLBUN	2022-01-05	16	429,66
INVERNADA	2022-01-05	16	1292,88
LAJA	2022-01-05	16	1319,07
MACHICURA	2022-01-05	16	256,8
MAULE	2022-01-05	16	2160,84
MELADO	2022-01-05	16	642,04
PANGUE	2022-01-05	16	508,9
POLCURA	2022-01-05	16	734,52
RALCO	2022-01-05	16	720,87
RAPEL	2022-01-05	16	103,99
ANGOSTURA	2022-01-05	17	316,71
CHAPO	2022-01-05	17	235,78
COLBUN	2022-01-05	17	429,66
INVERNADA	2022-01-05	17	1292,87
LAJA	2022-01-05	17	1319,07
MACHICURA	2022-01-05	17	256,8
MAULE	2022-01-05	17	2160,84
MELADO	2022-01-05	17	642,03
PANGUE	2022-01-05	17	508,9
POLCURA	2022-01-05	17	734,53
RALCO	2022-01-05	17	720,87
RAPEL	2022-01-05	17	103,97
ANGOSTURA	2022-01-05	18	316,71
CHAPO	2022-01-05	18	235,78
COLBUN	2022-01-05	18	429,66
INVERNADA	2022-01-05	18	1292,86
LAJA	2022-01-05	18	1319,07
MACHICURA	2022-01-05	18	256,75
MAULE	2022-01-05	18	2160,84
MELADO	2022-01-05	18	642,05
PANGUE	2022-01-05	18	508,93
POLCURA	2022-01-05	18	734,58
RALCO	2022-01-05	18	720,87
RAPEL	2022-01-05	18	103,97
ANGOSTURA	2022-01-05	19	316,7
CHAPO	2022-01-05	19	235,78
COLBUN	2022-01-05	19	429,66
INVERNADA	2022-01-05	19	1292,85
LAJA	2022-01-05	19	1319,07
MACHICURA	2022-01-05	19	256,7
MAULE	2022-01-05	19	2160,84
MELADO	2022-01-05	19	642,05
PANGUE	2022-01-05	19	508,94
POLCURA	2022-01-05	19	734,65
RALCO	2022-01-05	19	720,87
RAPEL	2022-01-05	19	103,97
ANGOSTURA	2022-01-05	20	316,7
CHAPO	2022-01-05	20	235,78
COLBUN	2022-01-05	20	429,66
INVERNADA	2022-01-05	20	1292,84
LAJA	2022-01-05	20	1319,07
MACHICURA	2022-01-05	20	256,66
MAULE	2022-01-05	20	2160,84
MELADO	2022-01-05	20	642,0
PANGUE	2022-01-05	20	508,97
POLCURA	2022-01-05	20	734,76
RALCO	2022-01-05	20	720,87
RAPEL	2022-01-05	20	103,97
ANGOSTURA	2022-01-05	21	316,71
CHAPO	2022-01-05	21	235,79
COLBUN	2022-01-05	21	429,66
INVERNADA	2022-01-05	21	1292,81
LAJA	2022-01-05	21	1319,07
MACHICURA	2022-01-05	21	256,68
MAULE	2022-01-05	21	2160,83
MELADO	2022-01-05	21	641,9
PANGUE	2022-01-05	21	509,0
POLCURA	2022-01-05	21	734,85
RALCO	2022-01-05	21	720,86
RAPEL	2022-01-05	21	103,97
ANGOSTURA	2022-01-05	22	316,73
CHAPO	2022-01-05	22	235,79
COLBUN	2022-01-05	22	429,66
INVERNADA	2022-01-05	22	1292,78
LAJA	2022-01-05	22	1319,07
MACHICURA	2022-01-05	22	256,7
MAULE	2022-01-05	22	2160,83
MELADO	2022-01-05	22	641,8
PANGUE	2022-01-05	22	509,03
POLCURA	2022-01-05	22	734,85
RALCO	2022-01-05	22	720,85
RAPEL	2022-01-05	22	103,97
ANGOSTURA	2022-01-05	23	316,75
CHAPO	2022-01-05	23	235,79
COLBUN	2022-01-05	23	429,67
INVERNADA	2022-01-05	23	1292,77
LAJA	2022-01-05	23	1319,07
MACHICURA	2022-01-05	23	256,7
MAULE	2022-01-05	23	2160,83
MELADO	2022-01-05	23	641,66
PANGUE	2022-01-05	23	509,05
POLCURA	2022-01-05	23	734,91
RALCO	2022-01-05	23	720,85
RAPEL	2022-01-05	23	103,97
ANGOSTURA	2022-01-05	24	316,77
CHAPO	2022-01-05	24	235,79
COLBUN	2022-01-05	24	429,67
INVERNADA	2022-01-05	24	1292,76
LAJA	2022-01-05	24	1318,99
MACHICURA	2022-01-05	24	256,7
MAULE	2022-01-05	24	2160,83
MELADO	2022-01-05	24	641,52
PANGUE	2022-01-05	24	509,09
POLCURA	2022-01-05	24	734,91
RALCO	2022-01-05	24	720,85
RAPEL	2022-01-05	24	103,97
